i,j,tm,seqid,anchor_col_dist,category,pfam_i,pfam_j,hsf_i,hsf_j,set_i,set_j
4c88_C,4h18_A,0.5075,0.0625,0,cross_pfam_same_hsf,PF07859,PF00756,3.40.50.1820,3.40.50.1820,B_3.40.50.1820,B_3.40.50.1820
4c88_C,2qm0_B,0.4558,0.0989010989010989,519,cross_pfam_same_hsf,PF07859,PF00756,3.40.50.1820,3.40.50.1820,B_3.40.50.1820,B_3.40.50.1820
4c88_C,1pv1_B,0.5451,0.12605042016806722,519,cross_pfam_same_hsf,PF07859,PF00756,3.40.50.1820,3.40.50.1820,B_3.40.50.1820,B_3.40.50.1820
4c88_C,3ew3_B,0.07785,0.0,321,cross_fold,PF07859,PF00041,3.40.50.1820,2.60.40.10,B_3.40.50.1820,C_2.60.40.10
4c88_C,3hhr_B,0.07773,,489,cross_fold,PF07859,PF00041,3.40.50.1820,2.60.40.10,B_3.40.50.1820,C_2.60.40.10
4c88_C,2h41_A,0.09838,,403,cross_fold,PF07859,PF00041,3.40.50.1820,2.60.40.10,B_3.40.50.1820,C_2.60.40.10
4c88_C,1cfb_A,0.05017,0.034482758620689655,164,cross_fold,PF07859,PF00041,3.40.50.1820,2.60.40.10,B_3.40.50.1820,C_2.60.40.10
4c88_C,5e7l_A,0.05145,0.037037037037037035,321,cross_fold,PF07859,PF00041,3.40.50.1820,2.60.40.10,B_3.40.50.1820,C_2.60.40.10
4c88_C,4zxb_E,0.08696,0.06779661016949153,93,cross_fold,PF07859,PF00041,3.40.50.1820,2.60.40.10,B_3.40.50.1820,C_2.60.40.10
4c88_C,5c3t_A,0.07693,,319,cross_fold,PF07859,PF07686,3.40.50.1820,2.60.40.10,B_3.40.50.1820,C_2.60.40.10
4c88_C,5b21_B,0.1174,,319,cross_fold,PF07859,PF07686,3.40.50.1820,2.60.40.10,B_3.40.50.1820,C_2.60.40.10
4c88_C,5eu6_D,0.07879,,402,cross_fold,PF07859,PF07686,3.40.50.1820,2.60.40.10,B_3.40.50.1820,C_2.60.40.10
4c88_C,1oaq_L,0.0964,,319,cross_fold,PF07859,PF07686,3.40.50.1820,2.60.40.10,B_3.40.50.1820,C_2.60.40.10
4c88_C,3bj9_1,0.09141,,319,cross_fold,PF07859,PF07686,3.40.50.1820,2.60.40.10,B_3.40.50.1820,C_2.60.40.10
4c88_C,2ibz_X,0.07326,,319,cross_fold,PF07859,PF07686,3.40.50.1820,2.60.40.10,B_3.40.50.1820,C_2.60.40.10
4c88_C,6ns1_A,0.04847,,319,cross_fold,PF07859,PF07686,3.40.50.1820,2.60.40.10,B_3.40.50.1820,C_2.60.40.10
4c88_C,1dcl_B,0.08801,,402,cross_fold,PF07859,PF07686,3.40.50.1820,2.60.40.10,B_3.40.50.1820,C_2.60.40.10
4c88_C,1a14_L,0.1134,,319,cross_fold,PF07859,PF07686,3.40.50.1820,2.60.40.10,B_3.40.50.1820,C_2.60.40.10
4c88_C,5c0c_J,0.05886,,402,cross_fold,PF07859,PF07686,3.40.50.1820,2.60.40.10,B_3.40.50.1820,C_2.60.40.10
4c88_C,1koa_A,0.06195,0.07017543859649122,187,cross_fold,PF07859,PF07679,3.40.50.1820,2.60.40.10,B_3.40.50.1820,C_2.60.40.10
4c88_C,5jdj_B,0.09487,,222,cross_fold,PF07859,PF07679,3.40.50.1820,2.60.40.10,B_3.40.50.1820,C_2.60.40.10
4c88_C,5eo9_B,0.05211,,319,cross_fold,PF07859,PF07679,3.40.50.1820,2.60.40.10,B_3.40.50.1820,C_2.60.40.10
4c88_C,5k6w_A,0.03856,0.06569343065693431,402,cross_fold,PF07859,PF07679,3.40.50.1820,2.60.40.10,B_3.40.50.1820,C_2.60.40.10
4c88_C,2j8o_B,0.06364,,489,cross_fold,PF07859,PF07679,3.40.50.1820,2.60.40.10,B_3.40.50.1820,C_2.60.40.10
4c88_C,4cbp_B,0.05647,0.04,402,cross_fold,PF07859,PF07679,3.40.50.1820,2.60.40.10,B_3.40.50.1820,C_2.60.40.10
4c88_C,3kvq_A,0.09333,,402,cross_fold,PF07859,PF07679,3.40.50.1820,2.60.40.10,B_3.40.50.1820,C_2.60.40.10
4c88_C,4u7m_A,0.05923,0.0,222,cross_fold,PF07859,PF07679,3.40.50.1820,2.60.40.10,B_3.40.50.1820,C_2.60.40.10
1jji_B,4kry_E,0.8822,0.22021660649819494,0,within_pfam,PF07859,PF07859,3.40.50.1820,3.40.50.1820,B_3.40.50.1820,B_3.40.50.1820
1jji_B,2qru_A,0.6621,0.1382488479262673,0,within_pfam,PF07859,PF07859,3.40.50.1820,3.40.50.1820,B_3.40.50.1820,B_3.40.50.1820
1jji_B,2zsi_A,0.7397,0.24915824915824916,0,within_pfam,PF07859,PF07859,3.40.50.1820,3.40.50.1820,B_3.40.50.1820,B_3.40.50.1820
1jji_B,1jjf_A,0.6172,0.06338028169014084,306,cross_pfam_same_hsf,PF07859,PF00756,3.40.50.1820,3.40.50.1820,B_3.40.50.1820,B_3.40.50.1820
1jji_B,1sfr_A,0.5678,0.10245901639344263,0,cross_pfam_same_hsf,PF07859,PF00756,3.40.50.1820,3.40.50.1820,B_3.40.50.1820,B_3.40.50.1820
1jji_B,3gff_B,0.4432,0.0972972972972973,520,cross_pfam_same_hsf,PF07859,PF00756,3.40.50.1820,3.40.50.1820,B_3.40.50.1820,B_3.40.50.1820
1jji_B,2uz0_A,0.638,0.15,0,cross_pfam_same_hsf,PF07859,PF00756,3.40.50.1820,3.40.50.1820,B_3.40.50.1820,B_3.40.50.1820
1jji_B,4w9r_B,0.3927,0.091324200913242,520,cross_pfam_same_hsf,PF07859,PF00756,3.40.50.1820,3.40.50.1820,B_3.40.50.1820,B_3.40.50.1820
1jji_B,3mga_A,0.4973,0.08256880733944955,306,cross_pfam_same_hsf,PF07859,PF00756,3.40.50.1820,3.40.50.1820,B_3.40.50.1820,B_3.40.50.1820
1jji_B,4h18_A,0.5192,0.10989010989010989,0,cross_pfam_same_hsf,PF07859,PF00756,3.40.50.1820,3.40.50.1820,B_3.40.50.1820,B_3.40.50.1820
1jji_B,2qm0_B,0.4695,0.1130952380952381,519,cross_pfam_same_hsf,PF07859,PF00756,3.40.50.1820,3.40.50.1820,B_3.40.50.1820,B_3.40.50.1820
1jji_B,1pv1_B,0.5622,0.1059322033898305,519,cross_pfam_same_hsf,PF07859,PF00756,3.40.50.1820,3.40.50.1820,B_3.40.50.1820,B_3.40.50.1820
1jji_B,3ew3_B,0.07371,0.03225806451612903,321,cross_fold,PF07859,PF00041,3.40.50.1820,2.60.40.10,B_3.40.50.1820,C_2.60.40.10
1jji_B,3hhr_B,0.08348,,489,cross_fold,PF07859,PF00041,3.40.50.1820,2.60.40.10,B_3.40.50.1820,C_2.60.40.10
1jji_B,2h41_A,0.1198,,403,cross_fold,PF07859,PF00041,3.40.50.1820,2.60.40.10,B_3.40.50.1820,C_2.60.40.10
1jji_B,1cfb_A,0.0925,0.0,164,cross_fold,PF07859,PF00041,3.40.50.1820,2.60.40.10,B_3.40.50.1820,C_2.60.40.10
1jji_B,5e7l_A,0.05067,0.034482758620689655,321,cross_fold,PF07859,PF00041,3.40.50.1820,2.60.40.10,B_3.40.50.1820,C_2.60.40.10
1jji_B,4zxb_E,0.0839,0.05357142857142857,93,cross_fold,PF07859,PF00041,3.40.50.1820,2.60.40.10,B_3.40.50.1820,C_2.60.40.10
1jji_B,5c3t_A,0.0511,,319,cross_fold,PF07859,PF07686,3.40.50.1820,2.60.40.10,B_3.40.50.1820,C_2.60.40.10
1jji_B,5b21_B,0.08384,,319,cross_fold,PF07859,PF07686,3.40.50.1820,2.60.40.10,B_3.40.50.1820,C_2.60.40.10
1jji_B,5eu6_D,0.07264,,402,cross_fold,PF07859,PF07686,3.40.50.1820,2.60.40.10,B_3.40.50.1820,C_2.60.40.10
1jji_B,1oaq_L,0.08523,,319,cross_fold,PF07859,PF07686,3.40.50.1820,2.60.40.10,B_3.40.50.1820,C_2.60.40.10
1jji_B,3bj9_1,0.05789,,319,cross_fold,PF07859,PF07686,3.40.50.1820,2.60.40.10,B_3.40.50.1820,C_2.60.40.10
1jji_B,2ibz_X,0.08536,,319,cross_fold,PF07859,PF07686,3.40.50.1820,2.60.40.10,B_3.40.50.1820,C_2.60.40.10
1jji_B,6ns1_A,0.05359,,319,cross_fold,PF07859,PF07686,3.40.50.1820,2.60.40.10,B_3.40.50.1820,C_2.60.40.10
1jji_B,1dcl_B,0.08947,,402,cross_fold,PF07859,PF07686,3.40.50.1820,2.60.40.10,B_3.40.50.1820,C_2.60.40.10
1jji_B,1a14_L,0.08981,,319,cross_fold,PF07859,PF07686,3.40.50.1820,2.60.40.10,B_3.40.50.1820,C_2.60.40.10
1jji_B,5c0c_J,0.06538,,402,cross_fold,PF07859,PF07686,3.40.50.1820,2.60.40.10,B_3.40.50.1820,C_2.60.40.10
1jji_B,1koa_A,0.04975,0.024539877300613498,187,cross_fold,PF07859,PF07679,3.40.50.1820,2.60.40.10,B_3.40.50.1820,C_2.60.40.10
1jji_B,5jdj_B,0.07735,,222,cross_fold,PF07859,PF07679,3.40.50.1820,2.60.40.10,B_3.40.50.1820,C_2.60.40.10
1jji_B,5eo9_B,0.05029,,319,cross_fold,PF07859,PF07679,3.40.50.1820,2.60.40.10,B_3.40.50.1820,C_2.60.40.10
1jji_B,5k6w_A,0.04709,0.10852713178294573,402,cross_fold,PF07859,PF07679,3.40.50.1820,2.60.40.10,B_3.40.50.1820,C_2.60.40.10
1jji_B,2j8o_B,0.06391,,489,cross_fold,PF07859,PF07679,3.40.50.1820,2.60.40.10,B_3.40.50.1820,C_2.60.40.10
1jji_B,4cbp_B,0.07721,0.0,402,cross_fold,PF07859,PF07679,3.40.50.1820,2.60.40.10,B_3.40.50.1820,C_2.60.40.10
1jji_B,3kvq_A,0.07016,,402,cross_fold,PF07859,PF07679,3.40.50.1820,2.60.40.10,B_3.40.50.1820,C_2.60.40.10
1jji_B,4u7m_A,0.05036,0.07142857142857142,222,cross_fold,PF07859,PF07679,3.40.50.1820,2.60.40.10,B_3.40.50.1820,C_2.60.40.10
4kry_E,2qru_A,0.608,0.14814814814814814,0,within_pfam,PF07859,PF07859,3.40.50.1820,3.40.50.1820,B_3.40.50.1820,B_3.40.50.1820
4kry_E,2zsi_A,0.6872,0.15357142857142858,0,within_pfam,PF07859,PF07859,3.40.50.1820,3.40.50.1820,B_3.40.50.1820,B_3.40.50.1820
4kry_E,1jjf_A,0.5414,0.10416666666666667,306,cross_pfam_same_hsf,PF07859,PF00756,3.40.50.1820,3.40.50.1820,B_3.40.50.1820,B_3.40.50.1820
4kry_E,1sfr_A,0.569,0.10300429184549356,0,cross_pfam_same_hsf,PF07859,PF00756,3.40.50.1820,3.40.50.1820,B_3.40.50.1820,B_3.40.50.1820
4kry_E,3gff_B,0.4164,0.09090909090909091,520,cross_pfam_same_hsf,PF07859,PF00756,3.40.50.1820,3.40.50.1820,B_3.40.50.1820,B_3.40.50.1820
4kry_E,2uz0_A,0.6295,0.09813084112149532,0,cross_pfam_same_hsf,PF07859,PF00756,3.40.50.1820,3.40.50.1820,B_3.40.50.1820,B_3.40.50.1820
4kry_E,4w9r_B,0.4156,0.08558558558558559,520,cross_pfam_same_hsf,PF07859,PF00756,3.40.50.1820,3.40.50.1820,B_3.40.50.1820,B_3.40.50.1820
4kry_E,3mga_A,0.4417,0.07048458149779736,306,cross_pfam_same_hsf,PF07859,PF00756,3.40.50.1820,3.40.50.1820,B_3.40.50.1820,B_3.40.50.1820
4kry_E,4h18_A,0.541,0.1111111111111111,0,cross_pfam_same_hsf,PF07859,PF00756,3.40.50.1820,3.40.50.1820,B_3.40.50.1820,B_3.40.50.1820
4kry_E,2qm0_B,0.4872,0.12138728323699421,519,cross_pfam_same_hsf,PF07859,PF00756,3.40.50.1820,3.40.50.1820,B_3.40.50.1820,B_3.40.50.1820
4kry_E,1pv1_B,0.6106,0.12295081967213115,519,cross_pfam_same_hsf,PF07859,PF00756,3.40.50.1820,3.40.50.1820,B_3.40.50.1820,B_3.40.50.1820
4kry_E,3ew3_B,0.08221,0.125,321,cross_fold,PF07859,PF00041,3.40.50.1820,2.60.40.10,B_3.40.50.1820,C_2.60.40.10
4kry_E,3hhr_B,0.09565,,489,cross_fold,PF07859,PF00041,3.40.50.1820,2.60.40.10,B_3.40.50.1820,C_2.60.40.10
4kry_E,2h41_A,0.06396,,403,cross_fold,PF07859,PF00041,3.40.50.1820,2.60.40.10,B_3.40.50.1820,C_2.60.40.10
4kry_E,1cfb_A,0.07603,0.03125,164,cross_fold,PF07859,PF00041,3.40.50.1820,2.60.40.10,B_3.40.50.1820,C_2.60.40.10
4kry_E,5e7l_A,0.06302,0.06666666666666667,321,cross_fold,PF07859,PF00041,3.40.50.1820,2.60.40.10,B_3.40.50.1820,C_2.60.40.10
4kry_E,4zxb_E,0.05969,0.06293706293706294,93,cross_fold,PF07859,PF00041,3.40.50.1820,2.60.40.10,B_3.40.50.1820,C_2.60.40.10
4kry_E,5c3t_A,0.07762,,319,cross_fold,PF07859,PF07686,3.40.50.1820,2.60.40.10,B_3.40.50.1820,C_2.60.40.10
4kry_E,5b21_B,0.06772,,319,cross_fold,PF07859,PF07686,3.40.50.1820,2.60.40.10,B_3.40.50.1820,C_2.60.40.10
4kry_E,5eu6_D,0.08204,,402,cross_fold,PF07859,PF07686,3.40.50.1820,2.60.40.10,B_3.40.50.1820,C_2.60.40.10
4kry_E,1oaq_L,0.08375,,319,cross_fold,PF07859,PF07686,3.40.50.1820,2.60.40.10,B_3.40.50.1820,C_2.60.40.10
4kry_E,3bj9_1,0.0619,,319,cross_fold,PF07859,PF07686,3.40.50.1820,2.60.40.10,B_3.40.50.1820,C_2.60.40.10
4kry_E,2ibz_X,0.07346,,319,cross_fold,PF07859,PF07686,3.40.50.1820,2.60.40.10,B_3.40.50.1820,C_2.60.40.10
4kry_E,6ns1_A,0.04522,,319,cross_fold,PF07859,PF07686,3.40.50.1820,2.60.40.10,B_3.40.50.1820,C_2.60.40.10
4kry_E,1dcl_B,0.0814,,402,cross_fold,PF07859,PF07686,3.40.50.1820,2.60.40.10,B_3.40.50.1820,C_2.60.40.10
4kry_E,1a14_L,0.06588,,319,cross_fold,PF07859,PF07686,3.40.50.1820,2.60.40.10,B_3.40.50.1820,C_2.60.40.10
4kry_E,5c0c_J,0.07394,,402,cross_fold,PF07859,PF07686,3.40.50.1820,2.60.40.10,B_3.40.50.1820,C_2.60.40.10
4kry_E,1koa_A,0.04183,0.03592814371257485,187,cross_fold,PF07859,PF07679,3.40.50.1820,2.60.40.10,B_3.40.50.1820,C_2.60.40.10
4kry_E,5jdj_B,0.1145,,222,cross_fold,PF07859,PF07679,3.40.50.1820,2.60.40.10,B_3.40.50.1820,C_2.60.40.10
4kry_E,5eo9_B,0.049,,319,cross_fold,PF07859,PF07679,3.40.50.1820,2.60.40.10,B_3.40.50.1820,C_2.60.40.10
4kry_E,5k6w_A,0.04255,0.05925925925925926,402,cross_fold,PF07859,PF07679,3.40.50.1820,2.60.40.10,B_3.40.50.1820,C_2.60.40.10
4kry_E,2j8o_B,0.09368,,489,cross_fold,PF07859,PF07679,3.40.50.1820,2.60.40.10,B_3.40.50.1820,C_2.60.40.10
4kry_E,4cbp_B,0.05142,0.07692307692307693,402,cross_fold,PF07859,PF07679,3.40.50.1820,2.60.40.10,B_3.40.50.1820,C_2.60.40.10
4kry_E,3kvq_A,0.0898,,402,cross_fold,PF07859,PF07679,3.40.50.1820,2.60.40.10,B_3.40.50.1820,C_2.60.40.10
4kry_E,4u7m_A,0.05501,0.06896551724137931,222,cross_fold,PF07859,PF07679,3.40.50.1820,2.60.40.10,B_3.40.50.1820,C_2.60.40.10
2qru_A,2zsi_A,0.6601,0.10185185185185185,0,within_pfam,PF07859,PF07859,3.40.50.1820,3.40.50.1820,B_3.40.50.1820,B_3.40.50.1820
2qru_A,1jjf_A,0.3929,0.06329113924050633,306,cross_pfam_same_hsf,PF07859,PF00756,3.40.50.1820,3.40.50.1820,B_3.40.50.1820,B_3.40.50.1820
2qru_A,1sfr_A,0.4809,0.0995260663507109,0,cross_pfam_same_hsf,PF07859,PF00756,3.40.50.1820,3.40.50.1820,B_3.40.50.1820,B_3.40.50.1820
2qru_A,3gff_B,0.4469,0.07389162561576355,520,cross_pfam_same_hsf,PF07859,PF00756,3.40.50.1820,3.40.50.1820,B_3.40.50.1820,B_3.40.50.1820
2qru_A,2uz0_A,0.5241,0.14795918367346939,0,cross_pfam_same_hsf,PF07859,PF00756,3.40.50.1820,3.40.50.1820,B_3.40.50.1820,B_3.40.50.1820
2qru_A,4w9r_B,0.4482,0.09523809523809523,520,cross_pfam_same_hsf,PF07859,PF00756,3.40.50.1820,3.40.50.1820,B_3.40.50.1820,B_3.40.50.1820
2qru_A,3mga_A,0.46,0.065,306,cross_pfam_same_hsf,PF07859,PF00756,3.40.50.1820,3.40.50.1820,B_3.40.50.1820,B_3.40.50.1820
2qru_A,4h18_A,0.4865,0.09569377990430622,0,cross_pfam_same_hsf,PF07859,PF00756,3.40.50.1820,3.40.50.1820,B_3.40.50.1820,B_3.40.50.1820
2qru_A,2qm0_B,0.4138,0.08045977011494253,519,cross_pfam_same_hsf,PF07859,PF00756,3.40.50.1820,3.40.50.1820,B_3.40.50.1820,B_3.40.50.1820
2qru_A,1pv1_B,0.571,0.11009174311926606,519,cross_pfam_same_hsf,PF07859,PF00756,3.40.50.1820,3.40.50.1820,B_3.40.50.1820,B_3.40.50.1820
2qru_A,3ew3_B,0.08196,0.03333333333333333,321,cross_fold,PF07859,PF00041,3.40.50.1820,2.60.40.10,B_3.40.50.1820,C_2.60.40.10
2qru_A,3hhr_B,0.06535,,489,cross_fold,PF07859,PF00041,3.40.50.1820,2.60.40.10,B_3.40.50.1820,C_2.60.40.10
2qru_A,2h41_A,0.06044,,403,cross_fold,PF07859,PF00041,3.40.50.1820,2.60.40.10,B_3.40.50.1820,C_2.60.40.10
2qru_A,1cfb_A,0.06888,0.1,164,cross_fold,PF07859,PF00041,3.40.50.1820,2.60.40.10,B_3.40.50.1820,C_2.60.40.10
2qru_A,5e7l_A,0.06033,0.07142857142857142,321,cross_fold,PF07859,PF00041,3.40.50.1820,2.60.40.10,B_3.40.50.1820,C_2.60.40.10
2qru_A,4zxb_E,0.07141,0.06374501992031872,93,cross_fold,PF07859,PF00041,3.40.50.1820,2.60.40.10,B_3.40.50.1820,C_2.60.40.10
2qru_A,5c3t_A,0.05898,,319,cross_fold,PF07859,PF07686,3.40.50.1820,2.60.40.10,B_3.40.50.1820,C_2.60.40.10
2qru_A,5b21_B,0.06896,,319,cross_fold,PF07859,PF07686,3.40.50.1820,2.60.40.10,B_3.40.50.1820,C_2.60.40.10
2qru_A,5eu6_D,0.03566,,402,cross_fold,PF07859,PF07686,3.40.50.1820,2.60.40.10,B_3.40.50.1820,C_2.60.40.10
2qru_A,1oaq_L,0.05362,,319,cross_fold,PF07859,PF07686,3.40.50.1820,2.60.40.10,B_3.40.50.1820,C_2.60.40.10
2qru_A,3bj9_1,0.06018,,319,cross_fold,PF07859,PF07686,3.40.50.1820,2.60.40.10,B_3.40.50.1820,C_2.60.40.10
2qru_A,2ibz_X,0.05488,,319,cross_fold,PF07859,PF07686,3.40.50.1820,2.60.40.10,B_3.40.50.1820,C_2.60.40.10
2qru_A,6ns1_A,0.04196,,319,cross_fold,PF07859,PF07686,3.40.50.1820,2.60.40.10,B_3.40.50.1820,C_2.60.40.10
2qru_A,1dcl_B,0.04899,,402,cross_fold,PF07859,PF07686,3.40.50.1820,2.60.40.10,B_3.40.50.1820,C_2.60.40.10
2qru_A,1a14_L,0.05793,,319,cross_fold,PF07859,PF07686,3.40.50.1820,2.60.40.10,B_3.40.50.1820,C_2.60.40.10
2qru_A,5c0c_J,0.05746,,402,cross_fold,PF07859,PF07686,3.40.50.1820,2.60.40.10,B_3.40.50.1820,C_2.60.40.10
2qru_A,1koa_A,0.06631,0.06626506024096386,187,cross_fold,PF07859,PF07679,3.40.50.1820,2.60.40.10,B_3.40.50.1820,C_2.60.40.10
2qru_A,5jdj_B,0.06732,,222,cross_fold,PF07859,PF07679,3.40.50.1820,2.60.40.10,B_3.40.50.1820,C_2.60.40.10
2qru_A,5eo9_B,0.04733,,319,cross_fold,PF07859,PF07679,3.40.50.1820,2.60.40.10,B_3.40.50.1820,C_2.60.40.10
2qru_A,5k6w_A,0.04032,0.08053691275167785,402,cross_fold,PF07859,PF07679,3.40.50.1820,2.60.40.10,B_3.40.50.1820,C_2.60.40.10
2qru_A,2j8o_B,0.06149,,489,cross_fold,PF07859,PF07679,3.40.50.1820,2.60.40.10,B_3.40.50.1820,C_2.60.40.10
2qru_A,4cbp_B,0.04585,0.08333333333333333,402,cross_fold,PF07859,PF07679,3.40.50.1820,2.60.40.10,B_3.40.50.1820,C_2.60.40.10
2qru_A,3kvq_A,0.09732,,402,cross_fold,PF07859,PF07679,3.40.50.1820,2.60.40.10,B_3.40.50.1820,C_2.60.40.10
2qru_A,4u7m_A,0.03624,0.037037037037037035,222,cross_fold,PF07859,PF07679,3.40.50.1820,2.60.40.10,B_3.40.50.1820,C_2.60.40.10
2zsi_A,1jjf_A,0.522,0.0821917808219178,306,cross_pfam_same_hsf,PF07859,PF00756,3.40.50.1820,3.40.50.1820,B_3.40.50.1820,B_3.40.50.1820
2zsi_A,1sfr_A,0.5558,0.08943089430894309,0,cross_pfam_same_hsf,PF07859,PF00756,3.40.50.1820,3.40.50.1820,B_3.40.50.1820,B_3.40.50.1820
2zsi_A,3gff_B,0.3561,0.12307692307692308,520,cross_pfam_same_hsf,PF07859,PF00756,3.40.50.1820,3.40.50.1820,B_3.40.50.1820,B_3.40.50.1820
2zsi_A,2uz0_A,0.6743,0.16071428571428573,0,cross_pfam_same_hsf,PF07859,PF00756,3.40.50.1820,3.40.50.1820,B_3.40.50.1820,B_3.40.50.1820
2zsi_A,4w9r_B,0.3773,0.10526315789473684,520,cross_pfam_same_hsf,PF07859,PF00756,3.40.50.1820,3.40.50.1820,B_3.40.50.1820,B_3.40.50.1820
2zsi_A,3mga_A,0.3776,0.06437768240343347,306,cross_pfam_same_hsf,PF07859,PF00756,3.40.50.1820,3.40.50.1820,B_3.40.50.1820,B_3.40.50.1820
2zsi_A,4h18_A,0.4886,0.10830324909747292,0,cross_pfam_same_hsf,PF07859,PF00756,3.40.50.1820,3.40.50.1820,B_3.40.50.1820,B_3.40.50.1820
2zsi_A,2qm0_B,0.4807,0.13450292397660818,519,cross_pfam_same_hsf,PF07859,PF00756,3.40.50.1820,3.40.50.1820,B_3.40.50.1820,B_3.40.50.1820
2zsi_A,1pv1_B,0.5461,0.12448132780082988,519,cross_pfam_same_hsf,PF07859,PF00756,3.40.50.1820,3.40.50.1820,B_3.40.50.1820,B_3.40.50.1820
2zsi_A,3ew3_B,0.09356,0.03333333333333333,321,cross_fold,PF07859,PF00041,3.40.50.1820,2.60.40.10,B_3.40.50.1820,C_2.60.40.10
2zsi_A,3hhr_B,0.1074,,489,cross_fold,PF07859,PF00041,3.40.50.1820,2.60.40.10,B_3.40.50.1820,C_2.60.40.10
2zsi_A,2h41_A,0.2332,,403,cross_fold,PF07859,PF00041,3.40.50.1820,2.60.40.10,B_3.40.50.1820,C_2.60.40.10
2zsi_A,1cfb_A,0.06654,0.0,164,cross_fold,PF07859,PF00041,3.40.50.1820,2.60.40.10,B_3.40.50.1820,C_2.60.40.10
2zsi_A,5e7l_A,0.07162,0.03571428571428571,321,cross_fold,PF07859,PF00041,3.40.50.1820,2.60.40.10,B_3.40.50.1820,C_2.60.40.10
2zsi_A,4zxb_E,0.04721,0.037800687285223365,93,cross_fold,PF07859,PF00041,3.40.50.1820,2.60.40.10,B_3.40.50.1820,C_2.60.40.10
2zsi_A,5c3t_A,0.06666,,319,cross_fold,PF07859,PF07686,3.40.50.1820,2.60.40.10,B_3.40.50.1820,C_2.60.40.10
2zsi_A,5b21_B,0.08051,,319,cross_fold,PF07859,PF07686,3.40.50.1820,2.60.40.10,B_3.40.50.1820,C_2.60.40.10
2zsi_A,5eu6_D,0.09943,,402,cross_fold,PF07859,PF07686,3.40.50.1820,2.60.40.10,B_3.40.50.1820,C_2.60.40.10
2zsi_A,1oaq_L,0.09275,,319,cross_fold,PF07859,PF07686,3.40.50.1820,2.60.40.10,B_3.40.50.1820,C_2.60.40.10
2zsi_A,3bj9_1,0.09979,,319,cross_fold,PF07859,PF07686,3.40.50.1820,2.60.40.10,B_3.40.50.1820,C_2.60.40.10
2zsi_A,2ibz_X,0.08318,,319,cross_fold,PF07859,PF07686,3.40.50.1820,2.60.40.10,B_3.40.50.1820,C_2.60.40.10
2zsi_A,6ns1_A,0.04315,,319,cross_fold,PF07859,PF07686,3.40.50.1820,2.60.40.10,B_3.40.50.1820,C_2.60.40.10
2zsi_A,1dcl_B,0.07812,,402,cross_fold,PF07859,PF07686,3.40.50.1820,2.60.40.10,B_3.40.50.1820,C_2.60.40.10
2zsi_A,1a14_L,0.07875,,319,cross_fold,PF07859,PF07686,3.40.50.1820,2.60.40.10,B_3.40.50.1820,C_2.60.40.10
2zsi_A,5c0c_J,0.07366,,402,cross_fold,PF07859,PF07686,3.40.50.1820,2.60.40.10,B_3.40.50.1820,C_2.60.40.10
2zsi_A,1koa_A,0.04763,0.048484848484848485,187,cross_fold,PF07859,PF07679,3.40.50.1820,2.60.40.10,B_3.40.50.1820,C_2.60.40.10
2zsi_A,5jdj_B,0.1113,,222,cross_fold,PF07859,PF07679,3.40.50.1820,2.60.40.10,B_3.40.50.1820,C_2.60.40.10
2zsi_A,5eo9_B,0.06153,,319,cross_fold,PF07859,PF07679,3.40.50.1820,2.60.40.10,B_3.40.50.1820,C_2.60.40.10
2zsi_A,5k6w_A,0.03466,0.05426356589147287,402,cross_fold,PF07859,PF07679,3.40.50.1820,2.60.40.10,B_3.40.50.1820,C_2.60.40.10
2zsi_A,2j8o_B,0.06019,,489,cross_fold,PF07859,PF07679,3.40.50.1820,2.60.40.10,B_3.40.50.1820,C_2.60.40.10
2zsi_A,4cbp_B,0.05421,0.04,402,cross_fold,PF07859,PF07679,3.40.50.1820,2.60.40.10,B_3.40.50.1820,C_2.60.40.10
2zsi_A,3kvq_A,0.1713,,402,cross_fold,PF07859,PF07679,3.40.50.1820,2.60.40.10,B_3.40.50.1820,C_2.60.40.10
2zsi_A,4u7m_A,0.04068,0.0,222,cross_fold,PF07859,PF07679,3.40.50.1820,2.60.40.10,B_3.40.50.1820,C_2.60.40.10
1jjf_A,1sfr_A,0.6246,0.053691275167785234,306,within_pfam,PF00756,PF00756,3.40.50.1820,3.40.50.1820,B_3.40.50.1820,B_3.40.50.1820
1jjf_A,3gff_B,0.5871,0.041916167664670656,214,within_pfam,PF00756,PF00756,3.40.50.1820,3.40.50.1820,B_3.40.50.1820,B_3.40.50.1820
1jjf_A,2uz0_A,0.6723,0.06870229007633588,306,within_pfam,PF00756,PF00756,3.40.50.1820,3.40.50.1820,B_3.40.50.1820,B_3.40.50.1820
1jjf_A,4w9r_B,0.6192,0.11052631578947368,214,within_pfam,PF00756,PF00756,3.40.50.1820,3.40.50.1820,B_3.40.50.1820,B_3.40.50.1820
1jjf_A,3mga_A,0.6209,0.1282051282051282,0,within_pfam,PF00756,PF00756,3.40.50.1820,3.40.50.1820,B_3.40.50.1820,B_3.40.50.1820
1jjf_A,4h18_A,0.5562,0.04861111111111111,306,within_pfam,PF00756,PF00756,3.40.50.1820,3.40.50.1820,B_3.40.50.1820,B_3.40.50.1820
1jjf_A,2qm0_B,0.6597,0.07692307692307693,213,within_pfam,PF00756,PF00756,3.40.50.1820,3.40.50.1820,B_3.40.50.1820,B_3.40.50.1820
